student_id,access,engaged,idle_brief,idle_long,off_page_brief,off_page_long,chapter_number,book,submit,learning_duration_rounded
c189d1aa-2a19-4a55-822d-9e5022fdf89e,3/6/2023 10:38,3349797,0,1003102,1115849,0,12,College / Advanced Statistics and Data Science (ABCD),3/6/2023 11:48,1
c189d1aa-2a19-4a55-822d-9e5022fdf89e,3/10/2023 9:04,3692835,1020700,0,103568,0,13,College / Advanced Statistics and Data Science (ABCD),3/10/2023 10:22,1
c189d1aa-2a19-4a55-822d-9e5022fdf89e,3/10/2023 10:23,3453777,5630603,0,1249045,24729199,14,College / Advanced Statistics and Data Science (ABCD),3/13/2023 11:25,73
c189d1aa-2a19-4a55-822d-9e5022fdf89e,3/14/2023 21:25,2504229,1188226,1690274,1180143,81414425,15,College / Advanced Statistics and Data Science (ABCD),3/17/2023 11:03,61
c189d1aa-2a19-4a55-822d-9e5022fdf89e,3/17/2023 10:32,1502491,124060,0,0,0,16,College / Advanced Statistics and Data Science (ABCD),3/17/2023 10:59,0
c26105d2-1433-497f-9d5d-f4bdb203e8d8,6/27/2023 1:21,12346894,3260892,14060728,1362459,36963211,1,College / Statistics and Data Science (ABC),6/27/2023 22:41,21
c26105d2-1433-497f-9d5d-f4bdb203e8d8,6/27/2023 22:41,14033310,13242915,0,802368,6682203,2,College / Statistics and Data Science (ABC),7/7/2023 1:49,219
c26105d2-1433-497f-9d5d-f4bdb203e8d8,6/29/2023 5:43,17431284,9951701,16585162,2767860,45282922,3,College / Statistics and Data Science (ABC),6/30/2023 19:56,38
c26105d2-1433-497f-9d5d-f4bdb203e8d8,6/30/2023 23:00,18808191,17528635,25597896,2924711,284826243,4,College / Statistics and Data Science (ABC),7/5/2023 23:43,120
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/5/2023 23:53,11388267,16888969,20426494,4115023,62001970,5,College / Statistics and Data Science (ABC),7/6/2023 2:27,2
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/6/2023 2:43,17484884,26025881,23149193,3787807,126265507,6,College / Statistics and Data Science (ABC),7/20/2023 22:46,356
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/11/2023 2:13,13238756,13139648,13760109,3047710,26027025,8,College / Statistics and Data Science (ABC),8/4/2023 2:21,576
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/13/2023 0:08,20928880,12062259,10410395,8098377,33414191,9,College / Statistics and Data Science (ABC),7/26/2023 21:29,333
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/18/2023 4:24,23046922,18669978,33073802,1843361,45996566,10,College / Statistics and Data Science (ABC),7/29/2023 21:24,281
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/25/2023 17:37,16771644,10551344,5779198,2882860,13006186,11,College / Statistics and Data Science (ABC),7/30/2023 8:01,110
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/26/2023 5:49,27078681,14105545,63275715,1136582,44901440,12,College / Statistics and Data Science (ABC),8/1/2023 3:34,141
c26105d2-1433-497f-9d5d-f4bdb203e8d8,7/28/2023 7:16,1215784,130134,0,0,0,13,College / Statistics and Data Science (ABC),7/31/2023 5:06,69
c308c6a7-533b-4c43-a048-26305a48aebf,1/23/2023 0:50,1616597,300775,0,9704,0,1,College / Statistics and Data Science (ABC),1/23/2023 1:20,0
c4547da8-3466-4d63-9102-fa2d42ce28dd,1/24/2023 18:15,4841995,2125468,0,1213821,61207610,1,College / Advanced Statistics and Data Science (ABCD),5/10/2023 18:50,2544
c4547da8-3466-4d63-9102-fa2d42ce28dd,1/26/2023 18:01,6975063,2922373,1116200,766923,0,2,College / Advanced Statistics and Data Science (ABCD),2/14/2023 5:19,443
c4547da8-3466-4d63-9102-fa2d42ce28dd,2/14/2023 5:23,6261534,1524725,0,471204,0,3,College / Advanced Statistics and Data Science (ABCD),2/16/2023 6:50,49
c4547da8-3466-4d63-9102-fa2d42ce28dd,2/22/2023 18:08,11832192,954075,1230783,9502791,19164126,4,College / Advanced Statistics and Data Science (ABCD),3/9/2023 16:51,358
c4547da8-3466-4d63-9102-fa2d42ce28dd,3/9/2023 16:52,5278581,1978962,0,8087419,18275623,5,College / Advanced Statistics and Data Science (ABCD),3/14/2023 6:37,109
c4547da8-3466-4d63-9102-fa2d42ce28dd,3/22/2023 19:15,9518877,5961915,989338,11072693,44884282,6,College / Advanced Statistics and Data Science (ABCD),4/3/2023 23:37,292
c4547da8-3466-4d63-9102-fa2d42ce28dd,4/24/2023 18:52,5037146,2351145,0,8936274,44799627,8,College / Advanced Statistics and Data Science (ABCD),5/16/2023 6:26,515
c4547da8-3466-4d63-9102-fa2d42ce28dd,5/9/2023 4:33,4161234,171936,0,285762,2021690,9,College / Advanced Statistics and Data Science (ABCD),5/16/2023 8:11,171
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,6/27/2023 19:12,2605102,130649,0,1026437,0,1,College / Statistics and Data Science (ABC),6/27/2023 20:16,1
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,6/27/2023 20:16,8721393,1454923,0,2404144,80908251,2,College / Statistics and Data Science (ABC),6/29/2023 4:30,32
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,6/29/2023 4:31,12066111,3935931,2813331,6869391,61166248,3,College / Statistics and Data Science (ABC),6/30/2023 3:38,23
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,6/30/2023 3:38,17303541,2545313,0,2841577,119380664,4,College / Statistics and Data Science (ABC),7/1/2023 5:40,26
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/3/2023 22:30,7818982,262839,0,1120235,72031669,5,College / Statistics and Data Science (ABC),7/4/2023 4:48,6
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/4/2023 4:48,6822438,656804,0,2901535,48095873,6,College / Statistics and Data Science (ABC),7/6/2023 6:32,49
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/10/2023 6:41,4617505,0,0,2701301,1993908,8,College / Statistics and Data Science (ABC),7/11/2023 2:29,19
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/11/2023 2:29,8204879,1295897,0,3314948,4139265,9,College / Statistics and Data Science (ABC),7/12/2023 3:07,24
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/17/2023 2:55,4953536,2270202,0,4957295,50678283,10,College / Statistics and Data Science (ABC),7/17/2023 20:01,17
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/17/2023 20:02,10335550,5364264,1282713,6406170,344724603,11,College / Statistics and Data Science (ABC),7/24/2023 22:18,170
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/24/2023 22:19,7476054,6495323,0,2149332,81138531,12,College / Statistics and Data Science (ABC),7/26/2023 21:26,47
c532035b-8ce2-4b99-aa9e-2f049d8d6fe7,7/26/2023 21:26,2141832,272696,0,0,29309850,13,College / Statistics and Data Science (ABC),7/31/2023 1:52,100
c5889045-7b70-48aa-839f-873234b4af3d,1/11/2023 4:22,2423005,0,0,1486939,964087,1,College / Advanced Statistics and Data Science (ABCD),1/11/2023 5:01,0
c5889045-7b70-48aa-839f-873234b4af3d,1/11/2023 5:01,10366817,3495479,0,5400073,47493641,2,College / Advanced Statistics and Data Science (ABCD),1/31/2023 18:51,493
c5889045-7b70-48aa-839f-873234b4af3d,1/21/2023 1:35,6829675,0,0,821155,4442827,3,College / Advanced Statistics and Data Science (ABCD),1/31/2023 22:01,260
c5889045-7b70-48aa-839f-873234b4af3d,1/24/2023 4:46,10548678,1596200,0,940450,0,4,College / Advanced Statistics and Data Science (ABCD),2/1/2023 5:52,193
c5889045-7b70-48aa-839f-873234b4af3d,1/31/2023 18:14,5653898,891011,0,3939621,4098978,5,College / Advanced Statistics and Data Science (ABCD),2/8/2023 3:48,177
c5889045-7b70-48aa-839f-873234b4af3d,2/8/2023 3:48,6504431,0,0,1647006,1147600,6,College / Advanced Statistics and Data Science (ABCD),2/8/2023 4:47,0
c5889045-7b70-48aa-839f-873234b4af3d,2/8/2023 20:20,6691726,902220,0,3065234,33643703,8,College / Advanced Statistics and Data Science (ABCD),3/9/2023 1:09,676
c5889045-7b70-48aa-839f-873234b4af3d,3/2/2023 6:00,5235599,840607,0,1383586,0,9,College / Advanced Statistics and Data Science (ABCD),3/9/2023 2:39,164
c5889045-7b70-48aa-839f-873234b4af3d,3/9/2023 2:37,4064173,0,0,2423177,0,10,College / Advanced Statistics and Data Science (ABCD),3/11/2023 1:34,46
c740b979-9c1c-4f21-86c7-08ec9ea775b0,1/11/2023 1:54,3417326,135273,0,38325,1049162,1,College / Advanced Statistics and Data Science (ABCD),1/11/2023 2:55,1
c740b979-9c1c-4f21-86c7-08ec9ea775b0,1/11/2023 2:40,6301319,708811,0,1276370,38216179,2,College / Advanced Statistics and Data Science (ABCD),1/12/2023 2:15,23
c740b979-9c1c-4f21-86c7-08ec9ea775b0,1/12/2023 23:29,1559172,0,0,138009,0,3,College / Advanced Statistics and Data Science (ABCD),1/12/2023 23:55,0
c7ebd263-85a4-48e7-83f5-80a12bd309f0,1/10/2023 6:25,2423795,173172,0,162635,42856792,1,College / Advanced Statistics and Data Science (ABCD),1/12/2023 3:22,44
c7ebd263-85a4-48e7-83f5-80a12bd309f0,1/12/2023 3:22,12648689,2294313,0,3736927,97742083,2,College / Advanced Statistics and Data Science (ABCD),1/16/2023 4:55,97
c7ebd263-85a4-48e7-83f5-80a12bd309f0,1/16/2023 4:52,13731214,3271437,0,1537606,87373055,3,College / Advanced Statistics and Data Science (ABCD),1/21/2023 22:42,137
c7ebd263-85a4-48e7-83f5-80a12bd309f0,1/21/2023 22:42,10669967,2480791,44310125,198518,98239998,4,College / Advanced Statistics and Data Science (ABCD),1/31/2023 6:39,223
c7ebd263-85a4-48e7-83f5-80a12bd309f0,2/13/2023 4:13,6775464,2863795,5378683,290901,5288366,5,College / Advanced Statistics and Data Science (ABCD),2/13/2023 6:30,2
c7ebd263-85a4-48e7-83f5-80a12bd309f0,2/13/2023 6:31,7131054,2191318,2089602,3227428,71864012,6,College / Advanced Statistics and Data Science (ABCD),2/21/2023 1:51,187
c7ebd263-85a4-48e7-83f5-80a12bd309f0,2/28/2023 1:20,5034466,1395026,0,642789,1189559,8,College / Advanced Statistics and Data Science (ABCD),3/5/2023 18:47,137
c7ebd263-85a4-48e7-83f5-80a12bd309f0,5/8/2023 22:29,2968281,638572,0,502733,22204542,9,College / Advanced Statistics and Data Science (ABCD),5/9/2023 1:00,2
c7ebd263-85a4-48e7-83f5-80a12bd309f0,3/14/2023 4:38,4815764,224033,0,0,0,10,College / Advanced Statistics and Data Science (ABCD),4/9/2023 21:58,641
c7ebd263-85a4-48e7-83f5-80a12bd309f0,4/9/2023 21:59,6710417,4093930,10154458,274316,42533774,11,College / Advanced Statistics and Data Science (ABCD),4/10/2023 15:58,17
c7ebd263-85a4-48e7-83f5-80a12bd309f0,5/20/2023 22:37,4914251,896085,0,48197,7990272,12,College / Advanced Statistics and Data Science (ABCD),5/22/2023 19:21,44
c8157401-f787-4ea2-b805-285979fbe8a3,1/8/2023 1:21,4837934,1030831,0,1441822,14033568,1,College / Advanced Statistics and Data Science (ABCD),1/9/2023 1:33,24
c8157401-f787-4ea2-b805-285979fbe8a3,1/9/2023 1:33,12063818,2736108,1251259,2120176,62486740,2,College / Advanced Statistics and Data Science (ABCD),1/11/2023 21:44,68
c8157401-f787-4ea2-b805-285979fbe8a3,1/11/2023 21:44,15738328,3128714,2401623,2965916,76043909,3,College / Advanced Statistics and Data Science (ABCD),1/15/2023 3:33,77
c8157401-f787-4ea2-b805-285979fbe8a3,1/15/2023 3:33,18108678,4926784,0,5458851,55446175,4,College / Advanced Statistics and Data Science (ABCD),1/28/2023 3:31,311
c8157401-f787-4ea2-b805-285979fbe8a3,1/27/2023 17:51,8857053,2494903,0,254096,15714489,5,College / Advanced Statistics and Data Science (ABCD),1/29/2023 17:58,48
c8157401-f787-4ea2-b805-285979fbe8a3,1/29/2023 17:59,24884237,6321235,0,3490493,65551405,6,College / Advanced Statistics and Data Science (ABCD),2/4/2023 4:15,130
c8157401-f787-4ea2-b805-285979fbe8a3,2/2/2023 3:18,10196033,2636661,0,2278615,52872213,8,College / Advanced Statistics and Data Science (ABCD),2/9/2023 0:56,165
c8157401-f787-4ea2-b805-285979fbe8a3,2/3/2023 2:24,10223654,4969801,12737465,3426371,95404185,9,College / Advanced Statistics and Data Science (ABCD),2/18/2023 23:43,381
c8157401-f787-4ea2-b805-285979fbe8a3,2/18/2023 23:43,2219236,557968,0,687531,10104112,10,College / Advanced Statistics and Data Science (ABCD),2/18/2023 23:58,0
c8157401-f787-4ea2-b805-285979fbe8a3,2/18/2023 23:58,1084970,0,0,195124,45857546,11,College / Advanced Statistics and Data Science (ABCD),2/23/2023 22:33,118
c8157401-f787-4ea2-b805-285979fbe8a3,2/23/2023 22:33,26802,0,0,0,0,12,College / Advanced Statistics and Data Science (ABCD),2/24/2023 17:38,19
c8157401-f787-4ea2-b805-285979fbe8a3,3/8/2023 4:20,327215,0,0,0,0,13,College / Advanced Statistics and Data Science (ABCD),3/8/2023 4:26,0
c8157401-f787-4ea2-b805-285979fbe8a3,3/8/2023 4:26,471663,0,0,26889,0,14,College / Advanced Statistics and Data Science (ABCD),3/8/2023 4:35,0
c8157401-f787-4ea2-b805-285979fbe8a3,3/8/2023 4:35,424115,0,0,7963,0,15,College / Advanced Statistics and Data Science (ABCD),3/8/2023 4:42,0
c8157401-f787-4ea2-b805-285979fbe8a3,3/8/2023 4:42,407886,0,0,13834,1027463,16,College / Advanced Statistics and Data Science (ABCD),3/8/2023 5:07,0
c8490b35-10c6-4655-a810-2a7c023e8dfa,1/12/2023 4:47,4371262,2901658,0,6683557,90175798,1,College / Statistics and Data Science (ABC),1/15/2023 4:06,71
c8490b35-10c6-4655-a810-2a7c023e8dfa,1/15/2023 4:07,13885434,5108004,4519380,11200451,109806165,2,College / Statistics and Data Science (ABC),1/28/2023 3:29,311
c8490b35-10c6-4655-a810-2a7c023e8dfa,1/16/2023 4:34,11587771,1777720,7489122,7793905,63452928,3,College / Statistics and Data Science (ABC),1/31/2023 5:42,361
c8490b35-10c6-4655-a810-2a7c023e8dfa,1/22/2023 4:43,12109121,2431603,0,2373562,26742093,4,College / Statistics and Data Science (ABC),1/24/2023 18:35,61
c8490b35-10c6-4655-a810-2a7c023e8dfa,1/27/2023 3:55,12439938,1928442,41209059,3418396,54932907,5,College / Statistics and Data Science (ABC),1/27/2023 7:06,3
c8490b35-10c6-4655-a810-2a7c023e8dfa,1/31/2023 3:48,11471814,425997,1054352,2256858,2809061,6,College / Statistics and Data Science (ABC),2/25/2023 22:29,618
c8490b35-10c6-4655-a810-2a7c023e8dfa,2/10/2023 1:06,7435396,387588,8658545,8442173,124493721,8,College / Statistics and Data Science (ABC),2/17/2023 4:25,171
c8490b35-10c6-4655-a810-2a7c023e8dfa,2/24/2023 3:08,3628796,164367,39987241,1181713,18890954,9,College / Statistics and Data Science (ABC),2/24/2023 5:52,2
c8490b35-10c6-4655-a810-2a7c023e8dfa,3/4/2023 4:56,5576206,241412,0,4333839,23309604,10,College / Statistics and Data Science (ABC),3/4/2023 5:14,0
c8490b35-10c6-4655-a810-2a7c023e8dfa,3/4/2023 6:10,2520876,206242,0,559270,0,11,College / Statistics and Data Science (ABC),3/10/2023 3:38,141
c8490b35-10c6-4655-a810-2a7c023e8dfa,3/10/2023 3:38,1789768,1197716,17791071,1134192,3753073,12,College / Statistics and Data Science (ABC),3/20/2023 2:46,239
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,1/25/2023 22:35,10777272,712242,0,5482441,87656694,1,College / Statistics and Data Science (ABC),2/1/2023 20:33,165
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,1/31/2023 6:49,17259235,2477704,1886178,7067060,164116776,2,College / Statistics and Data Science (ABC),2/26/2023 20:10,637
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,2/12/2023 21:00,24003320,3348211,1144636,5997314,136279392,3,College / Statistics and Data Science (ABC),2/26/2023 20:49,335
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,2/28/2023 6:51,14407842,2538901,0,5913055,50498910,4,College / Statistics and Data Science (ABC),4/20/2023 1:00,1218
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,3/13/2023 22:20,6980679,2430473,0,5081292,124349508,5,College / Statistics and Data Science (ABC),4/21/2023 20:18,933
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,4/1/2023 7:59,8992199,2831471,0,1428933,41285999,6,College / Statistics and Data Science (ABC),4/21/2023 21:21,493
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,4/24/2023 18:56,2535950,0,0,315697,0,8,College / Statistics and Data Science (ABC),5/1/2023 5:45,154
ca1fb910-04e1-40ba-8bbd-b414ce3db86b,5/3/2023 5:29,4073449,0,0,240199,1245707,9,College / Statistics and Data Science (ABC),5/13/2023 1:55,236
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/6/2023 0:24,627063,640138,2069319,2332,23453648,1,College / Advanced Statistics and Data Science (ABCD),4/7/2023 9:30,33
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/7/2023 9:31,1814171,730088,0,193909,0,2,College / Advanced Statistics and Data Science (ABCD),4/14/2023 19:04,177
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/18/2023 19:14,5040886,2296727,0,66929,7877284,3,College / Advanced Statistics and Data Science (ABCD),4/18/2023 23:29,4
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/18/2023 23:29,4841667,4231032,6607817,1235735,0,4,College / Advanced Statistics and Data Science (ABCD),4/19/2023 7:59,8
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/17/2023 17:59,3095949,3187135,0,321569,2118801,5,College / Advanced Statistics and Data Science (ABCD),4/18/2023 19:11,25
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/18/2023 19:11,3499079,417183,0,271701,0,6,College / Advanced Statistics and Data Science (ABCD),4/24/2023 2:27,127
cce1092c-18e7-4698-8494-7e7a6ae5c695,4/29/2023 10:31,839980,246758,0,443583,2647028,8,College / Advanced Statistics and Data Science (ABCD),5/1/2023 8:32,46
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/1/2023 8:32,1491527,458163,0,18129,0,9,College / Advanced Statistics and Data Science (ABCD),5/6/2023 6:48,118
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/6/2023 6:46,1068721,1165051,0,0,2108071,10,College / Advanced Statistics and Data Science (ABCD),5/8/2023 19:37,60
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/14/2023 1:23,1808774,1138305,0,38607,0,11,College / Advanced Statistics and Data Science (ABCD),5/14/2023 2:12,0
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/14/2023 2:10,1435777,0,0,154854,0,12,College / Advanced Statistics and Data Science (ABCD),5/15/2023 19:52,41
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/15/2023 20:39,1127821,0,0,1561,0,13,College / Advanced Statistics and Data Science (ABCD),5/15/2023 20:58,0
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/15/2023 20:58,1590956,191446,0,11433,39383744,14,College / Advanced Statistics and Data Science (ABCD),5/27/2023 4:40,271
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/27/2023 4:40,680829,0,0,437,0,15,College / Advanced Statistics and Data Science (ABCD),5/27/2023 4:52,0
cce1092c-18e7-4698-8494-7e7a6ae5c695,5/27/2023 4:52,463122,0,0,0,0,16,College / Advanced Statistics and Data Science (ABCD),5/27/2023 5:00,0
cd6e760d-a5e0-4465-aaa7-51357411939d,1/11/2023 21:56,2096593,0,0,938273,0,1,College / Advanced Statistics and Data Science (ABCD),1/13/2023 19:57,46
cd6e760d-a5e0-4465-aaa7-51357411939d,1/12/2023 4:14,13885922,755188,0,4765065,20982462,2,College / Advanced Statistics and Data Science (ABCD),1/13/2023 19:49,39
cd6e760d-a5e0-4465-aaa7-51357411939d,1/13/2023 19:48,12974670,1129724,0,2640272,10216158,3,College / Advanced Statistics and Data Science (ABCD),1/14/2023 17:34,21
cd6e760d-a5e0-4465-aaa7-51357411939d,1/14/2023 17:33,15570985,3211557,0,3267104,10459617,4,College / Advanced Statistics and Data Science (ABCD),1/20/2023 21:41,148
cd6e760d-a5e0-4465-aaa7-51357411939d,1/27/2023 21:50,8781045,1708687,0,5034877,20668821,5,College / Advanced Statistics and Data Science (ABCD),3/7/2023 18:48,932
cd6e760d-a5e0-4465-aaa7-51357411939d,2/3/2023 22:18,10303766,6075054,6218472,5008110,21275593,6,College / Advanced Statistics and Data Science (ABCD),3/8/2023 6:38,776
cd6e760d-a5e0-4465-aaa7-51357411939d,2/20/2023 17:22,5874131,1275832,0,3840312,7451601,8,College / Advanced Statistics and Data Science (ABCD),3/8/2023 8:16,374
cd6e760d-a5e0-4465-aaa7-51357411939d,2/27/2023 17:16,6263725,828461,1082924,1998430,2667055,9,College / Advanced Statistics and Data Science (ABCD),3/8/2023 18:05,216
cd6e760d-a5e0-4465-aaa7-51357411939d,3/9/2023 4:47,6713123,542982,0,5640998,34902743,10,College / Advanced Statistics and Data Science (ABCD),3/30/2023 4:24,503
cd6e760d-a5e0-4465-aaa7-51357411939d,3/9/2023 18:50,5235495,155283,0,1252211,0,11,College / Advanced Statistics and Data Science (ABCD),3/30/2023 4:46,489
cd6e760d-a5e0-4465-aaa7-51357411939d,3/13/2023 17:36,3440921,906676,0,2416761,0,12,College / Advanced Statistics and Data Science (ABCD),3/30/2023 5:04,395
cd6e760d-a5e0-4465-aaa7-51357411939d,3/25/2023 21:27,3051252,1399309,0,867236,0,13,College / Advanced Statistics and Data Science (ABCD),3/25/2023 22:41,1
cd6e760d-a5e0-4465-aaa7-51357411939d,3/25/2023 22:41,5772933,2220059,0,569373,11440539,14,College / Advanced Statistics and Data Science (ABCD),4/19/2023 4:31,581
cd6e760d-a5e0-4465-aaa7-51357411939d,4/4/2023 22:40,4545227,2877092,0,858485,25668551,15,College / Advanced Statistics and Data Science (ABCD),4/11/2023 23:35,168
cd6e760d-a5e0-4465-aaa7-51357411939d,4/11/2023 23:35,2333355,0,0,454187,0,16,College / Advanced Statistics and Data Science (ABCD),4/19/2023 4:34,172
cdff841b-378d-40e7-a2da-c64c3e967d5e,1/24/2023 18:53,3489727,1039375,0,898437,18416474,1,High School / Advanced Statistics and Data Science I (ABC),1/25/2023 2:23,7
cdff841b-378d-40e7-a2da-c64c3e967d5e,1/31/2023 1:43,6805792,2746311,0,1280395,12586375,2,High School / Advanced Statistics and Data Science I (ABC),2/1/2023 1:11,23
cdff841b-378d-40e7-a2da-c64c3e967d5e,2/2/2023 23:16,9369951,4475440,0,8303705,5028591,3,High School / Advanced Statistics and Data Science I (ABC),2/14/2023 23:38,288
cdff841b-378d-40e7-a2da-c64c3e967d5e,2/20/2023 21:17,8330529,2031498,0,3155962,18351170,4,High School / Advanced Statistics and Data Science I (ABC),3/1/2023 2:25,197
cdff841b-378d-40e7-a2da-c64c3e967d5e,3/14/2023 0:21,4422672,2353156,0,1571935,2127758,5,High School / Advanced Statistics and Data Science I (ABC),3/15/2023 2:07,25
cdff841b-378d-40e7-a2da-c64c3e967d5e,3/17/2023 1:24,4995174,1534716,0,1420563,0,6,High School / Advanced Statistics and Data Science I (ABC),3/21/2023 2:17,96
cdff841b-378d-40e7-a2da-c64c3e967d5e,4/20/2023 1:42,3134999,2020670,0,1381881,0,8,High School / Advanced Statistics and Data Science I (ABC),5/1/2023 2:19,264
cdff841b-378d-40e7-a2da-c64c3e967d5e,4/28/2023 3:35,3192313,1477559,0,225170,0,9,High School / Advanced Statistics and Data Science I (ABC),5/6/2023 22:59,211
ceacd30b-36ff-413e-9d7d-c389ad5086cf,4/4/2023 1:35,7244329,1161598,0,3230214,0,1,College / Advanced Statistics and Data Science (ABCD),4/5/2023 1:26,23
ceacd30b-36ff-413e-9d7d-c389ad5086cf,4/5/2023 1:26,19291042,4481428,0,8447205,50025031,2,College / Advanced Statistics and Data Science (ABCD),4/7/2023 4:53,51
ceacd30b-36ff-413e-9d7d-c389ad5086cf,4/11/2023 0:29,18304597,5520506,0,11835710,18111894,3,College / Advanced Statistics and Data Science (ABCD),4/13/2023 2:03,49
ceacd30b-36ff-413e-9d7d-c389ad5086cf,4/15/2023 21:08,16938334,5343755,0,7548360,19513954,4,College / Advanced Statistics and Data Science (ABCD),4/16/2023 6:28,9
ceacd30b-36ff-413e-9d7d-c389ad5086cf,4/17/2023 5:13,12108980,3058882,0,4607348,22425180,5,College / Advanced Statistics and Data Science (ABCD),4/19/2023 23:56,66
ceacd30b-36ff-413e-9d7d-c389ad5086cf,4/28/2023 5:27,16244789,5234047,0,8210814,74658897,6,College / Advanced Statistics and Data Science (ABCD),4/30/2023 5:20,47
ceacd30b-36ff-413e-9d7d-c389ad5086cf,5/9/2023 23:40,5570852,590047,0,5913275,18848267,8,College / Advanced Statistics and Data Science (ABCD),5/11/2023 5:10,29
ceacd30b-36ff-413e-9d7d-c389ad5086cf,5/16/2023 0:26,10833798,3308445,7808365,5618489,18897280,9,College / Advanced Statistics and Data Science (ABCD),5/18/2023 1:21,48
ceacd30b-36ff-413e-9d7d-c389ad5086cf,5/27/2023 3:58,9691400,2668763,0,3562712,2782593,10,College / Advanced Statistics and Data Science (ABCD),5/27/2023 6:14,2
ceacd30b-36ff-413e-9d7d-c389ad5086cf,5/30/2023 4:27,15226024,5235380,0,7238540,74300416,11,College / Advanced Statistics and Data Science (ABCD),6/2/2023 6:17,73
ceacd30b-36ff-413e-9d7d-c389ad5086cf,6/5/2023 0:39,14532944,4770998,18289019,5946954,24971870,12,College / Advanced Statistics and Data Science (ABCD),6/8/2023 0:03,71
d1f06dc8-661f-4e3c-95b7-b35b94aa251f,4/4/2023 19:20,3394332,314803,0,66645,0,1,College / Advanced Statistics and Data Science (ABCD),4/5/2023 7:41,12
d1f06dc8-661f-4e3c-95b7-b35b94aa251f,4/4/2023 20:27,9797284,775996,0,2014027,24745667,2,College / Advanced Statistics and Data Science (ABCD),4/5/2023 7:45,11
d3f53b19-5b2f-4d6a-ae63-1e3cafef5991,3/17/2023 5:22,327192,328236,0,30374,1638293,5,College / Statistics and Data Science (ABC),5/21/2023 1:06,1555
d3f53b19-5b2f-4d6a-ae63-1e3cafef5991,1/31/2023 3:44,16182416,7757396,1017161,11949595,30531549,6,College / Statistics and Data Science (ABC),3/18/2023 0:24,1100
d3f53b19-5b2f-4d6a-ae63-1e3cafef5991,4/19/2023 23:06,7388614,1656131,0,2896109,5228589,8,College / Statistics and Data Science (ABC),5/17/2023 4:52,653
d3f53b19-5b2f-4d6a-ae63-1e3cafef5991,4/20/2023 18:06,11307210,7750420,0,2187757,11412041,9,College / Statistics and Data Science (ABC),5/18/2023 3:21,657
d3f53b19-5b2f-4d6a-ae63-1e3cafef5991,4/27/2023 18:06,5473058,1453867,0,1053520,5119004,10,College / Statistics and Data Science (ABC),5/18/2023 5:51,491
d3f53b19-5b2f-4d6a-ae63-1e3cafef5991,5/21/2023 5:33,553399,0,0,829327,0,11,College / Statistics and Data Science (ABC),5/21/2023 5:36,0
d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,1/23/2023 23:50,10621314,1403667,0,285754,1410473,1,High School / Advanced Statistics and Data Science I (ABC),1/28/2023 2:20,98
d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,1/31/2023 16:22,11226058,1103627,0,3796287,2859683,2,High School / Advanced Statistics and Data Science I (ABC),2/1/2023 5:51,13
d47ebe3f-7ca4-4a7c-8e74-ad857af4160d,2/7/2023 16:00,20489925,5464475,0,4630810,7193457,3,High School / Advanced Statistics and Data Science I (ABC),3/9/2023 16:14,720
